phone_no_m,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,idcard_cnt,label,app_usage_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,months_count,flow_month,imei_count,imei_list,call_count,call_unique,call_city_unique,call_county_unique,call_count_mean,call_count_median,call_count_max,call_dur_mean,call_dur_median,call_dur_min,call_dur_max,voc_hour_mode,voc_hour_mode_count,voc_hour_unique,voc_day_mode,voc_day_mode_count,voc_date_unique,voc_dayname_mode_count,voc_dayname_unique,calltypeid_unique,voc_calltype1_count,voc_calltype2_count,voccalltype3_count,voc_calltype1_proportion,call_outgoing_city_unique,call_outgoing_county_unique,call_duration_per_contact_median,call_duration_per_contact_max,call_duration_per_contact_mean,sms_count,sms_nunique_contact,sms_date_nunique,sms_hour_mode,sms_hour_mode_count,sms_hour_nunique,sms_day_mode,sms_day_mode_count,sms_day_nunique,sms_dayname_mode_count,sms_dayname_nunique,sms_rate,sms_contacts_proportion,sms_calltype1_count,sms_calltype2_count,sms_calltype2_proportion
3a1106cdefed6078a257e102dc6d664b360ffc0fe4ba4c20e5718e311e919c46400d190c55998afc9db59c8bf743fc40807bc795531ed4dd9615911a9f5e96d3,83.485,10364.558566666668,233.42,19.0,40.760000000000005,333.94,1.796490761967538,50.90323802732658,4,1,172,13.060044942480145,0.15048027038574216,0.0001440048217773,735.832447052002,5213.131226779473,3447.8518648147583,3,1149.2839549382527,5.0,"['bb6a65c3a867b14e073c776b12dc6171559969e1b1528239d98c44d90ab8582b8bf069b38366c1d418dfcd214f2b957cd4410bc2363df2f82f2eb5c464805d7b', 'da9b798fc610bb87e4fb08469d5b22da474871c5768dbc63842a2b6b9c6384adf0d5daecb87bb7ed227fd7c88acba193bbddc58f748483658c7187efefc19f01', '0c969200391aec5a4fb99a5fcba06533f80ca9c9828008a8b37b9804738e3f5cbd8ddc75ce2e80a6535b5bb065f540fe0b89d0ef7dc096c22251e2a7caac702b', '77c4ab2fdc79540fe45bd77204c7ec06e835fb7ca49a349e77ee89a5f0d0dcd44e06b3d278a4e0922911f894df27c8ccf674d4db741ae58dc66f413dc9fd1362', '86e1bf0b99cf39a042f44efdc69e83ff2480c41f72075539a36e369d345951864e8283da6465d64865dc25d6391ece2e478dbaf35165618e9f3bfbdbf28d03ea']",354.0,231.0,1.0,2.0,1.5324675324675325,1.0,53.0,207.83050847457628,49.0,2.0,1800.0,13.0,55.0,20.0,11.0,93.0,30.0,108.0,7.0,2.0,325.0,29.0,0.0,0.9180790960451978,1.0,2.0,57.0,13397.0,318.4935064935065,382.0,42.0,57.0,10.0,42.0,24.0,10.0,33.0,28.0,70.0,7.0,9.095238095238095,0.1099476439790576,3.0,379.0,0.9921465968586387
2e99b24f221950b8367a1ee0402a7f589aef079edf89eb8419cc2a0d784290ffbad5a97fc13378d5d2c7ef4fae445f798e1f1a5a3f183b91bafa25aeeaaa16dd,44.065,1516.3524499999996,71.6,16.53,44.065,88.13,,27.534999999999993,4,1,12,17.92406721676097,0.0546474456787109,0.00115966796875,280.78675365448,4618.737093460578,304.7091426849365,2,152.35457134246826,3.0,"['4f388c5013d2a98a57e885216d8e68e6c6a5e3c588aafe9f7811c375fa17b4741587631e41e9c891de61d9f6027651ad6bfeb41e058f48e8a38f9d2f2efa7f9c', 'e40b4c1d7a1ef357276a4b81d860f06d620f632b9979c28c88b6c98d9fc61337971c0ae29f7528f78ebbb632b590a61dea24df35f1efc281d564199c5a7d7a3b', '248e4cfb324c41929a10929b66313db39d57cbf90d0ea3294c9ca89bd69009e3f39628bb313e23c5a276e9895b3163a065f32611b72012de6b47b169a7ecd43c']",140.0,101.0,1.0,2.0,1.386138613861386,1.0,5.0,420.2,125.0,2.0,2370.0,11.0,23.0,11.0,4.0,24.0,10.0,41.0,7.0,2.0,131.0,9.0,0.0,0.9357142857142857,1.0,2.0,227.0,2370.0,582.4554455445544,84.0,7.0,11.0,20.0,42.0,8.0,26.0,49.0,11.0,50.0,7.0,12.0,0.08333333333333333,1.0,83.0,0.9880952380952381
c49d22f5be797fdae13663cb9da5041da33be6ac7492864e70cda8c21d6acb55385d01cddb91fc7e6079f99f751bb3e98be73e68bdbca1957445b2d00552b574,42.202,1929.47807,104.33,11.0,11.43,211.01,0.8841474878954431,19.64422597100736,2,1,15,1.3597244024276731,0.0217905044555664,0.001530647277832,8.861486434936523,8.183146330806977,21.75559043884277,1,21.75559043884277,24.0,"['47856378153dbdfdfe7d0b0349ec5594bc89485b29e98e682f3815f9b8ff8a57ebce3ae0f6ee3318fad6bfe8c543cb03cc74ef08a0913d4d184e5fb3186b2561', '823099f95093020b96fb927a54fd49ef3a6fa4a8df4a684099b00ca7fc8f674bfb15d3992831b44e997b192d83dd35c5635e1fa64b8aa36141f908158575dd2c', 'b25bf62ff3581bfa5f6924c9a54e1fa46d6bb5a6fe13939d8dd8323389cb625ec4a5ff5a36b02fa97d58f9ef339bd41c919eb3a98f34731ce0ecf316092f03d0', 'b7fc6ea4e035beadf0bf47af98265a43d140202b062251a93b73494520e1db8f5969255813e2b4ed0c2554ddc9d94e576576e4a108f0ed0f2a18afd6546c298e', '23de9321d001aeff543e2885f8057bf6497554c08a22a76ff96c3954e9cad9c9bdaeae6c9502507f9274368afb846687985f6082e8f61c87b4d66e1c988b314d', '3b2da0960f4585e22ee45806a980693c9421e18e53c958c555655d03ad5b59cb5dc0f92d5e8163dbf5c17ab3fa8ed6120556c20bd748eeee8c5a54caf5b1dcf1', '3d194c4e8d46bb431583e919ba0f7a117a0a5b51fe89d7dedfc850498401078d8ee8892944be4f2916c9361ab8e8fd827d846a4636f2525f1b3d2e2985bfa5c4', '489d8e0d5eaa48098ca5394f199fd02e0624f65d3cbc09973ee9db8a07b5b9250637098be0ddbc8fedf248b067a9de52937cd9146adc2b0bd8088bb6b357a631', '96b0483562090ca99db266bcc2613746403cffa93923806160b4c35567648b4abdd8f60a7760961081bd54d2e458bb047a0b0246e3b7c23b3651deab6bbc0265', '84a0c934af2d60f115b3bfb2cabdcc48d8fe9927a9aeabf79c604b83d34df34d180c349c4869bdd7cf1b80e6416310880d16d4239a73e576af0fa33598e479a6', 'a1d46d7d83b0b639a0d4903078bbe4aa247d286a9c5a08aa30867457357d71291d836263dead7708447fc8b394f1d6b9a466539d15a91fc4d36be6d51d77ce31', '15f539636ebc2ea26be7d11825fbdeb1d694d21c0d8ce1b699ce7d5e71ec477448d20b8e2f03c87c6ad31573e0afb94fb3c8662604318c07a379b854c2087a4b', '3de92e0c113abda7f1bc00e26b738ff868491e148c8b3eaff835c5c2b1fa5146962d50b014ecdcb0a3ef072576c4e05defa4f93471528ec8491a487a00132db4', 'ae35787a4280975696d234acd3d89c295ecd7ccf9df9d21679194e66394ca6a69b319be386fa6b16000469884210ea7e2e114f0c02e92da89ccb7eb5c4f35846', 'cd6417f8bbee92711b148891ea92a559a8949fa965fee11c190b7a88766e7b9969e84f9dc7e1b71e25ce9ff133eaa7bbf4858c4a3123765109782c6fe82430ee', 'fa825a2a8f1ca190074e39f3365c0667d25f4955b7e6f5358352378fee8956113116562cebc2d8598c7ecce5b5bd09c6ffac5a0a0b9a7d48b39baafdccb486ae', 'a9b143e020f33fa529d54b561df63e589906f1ac8294287b9962031360ea7d89357ece0d3b1d72eb5d542fafa9e5b097569a2aa46d1607aa7abff1cbbff1fcab', '0355c313af919008267c90175793af2a164c8927cbede1fc2e4dbe96662faacbe1d6ec6d41e2caec1a65487cc2e5bdb74e453416c98d4ae590c3a57a0ad26d3c', 'f7ff1374d48ce7fd1999960bee4dda630bca9186b53054520544f0cc6d9ddf486c7652ae48e07217a16b03b56fdd396574c369cf33b99afd710168334526e1ff', '407296a655c855602167fd0077cc33da1634bceb250e7dc9a2d110a9eb6ae292fd4144c8135966d647ff1f7a69d16de5a0c84a4a8f058ddfc628e6ac26e55719', '54e054bef00a4bd7d59b025454417d5825e3acbcf0c0e5fcf0a3aba99e41bb6e45ebff7007ff3568982c8f90f17f8ba05f170826aff55e1130f2f03fb0c9e7ef', '646db4c23a9a6b814c58098a96b91fac5f95df3cc58ce8e2d36384c01f12eed5ea1d82b26922023fe8f7585171944849ad269fe4160f4e8ed6641507365b2dc8', '6b1d3de8fc5b16b61b98afcad0710910c8298d1c29bfe3673b8e4e41811c94534d429ccf94d83aaf3448666555c5dbdbe7afb5754b951ab73e6011379bd499c7', 'e49f26b216020f0f54eace2992d889df122c15d025c7057af87e3776f41d6b14e717f0f14ec6004d0ecef79b1d04d4431a4c686e2a6de673925746b9387279bc']",266.0,213.0,0.0,0.0,1.2488262910798122,1.0,4.0,59.909774436090224,23.5,1.0,1848.0,10.0,51.0,13.0,3.0,67.0,8.0,67.0,6.0,1.0,266.0,0.0,0.0,1.0,0.0,0.0,27.0,2222.0,74.8169014084507,1039.0,970.0,7.0,17.0,432.0,9.0,23.0,996.0,7.0,1012.0,4.0,1.0711340206185567,0.933589990375361,543.0,496.0,0.4773820981713186
77a15363d298136df6cedaf6d08a277655790653ec34704c342d1ef2b22bd1efe4e161ea1737326aeaf4ce3e1c9d0cded8cd7efb846e7c1c1465dd370ccd36a1,89.0,0.0,89.0,89.0,89.0,712.0,0.0,0.0,4,0,339,36.67048224157711,0.2581043243408203,7.43865966796875e-05,4691.098320960999,43994.411060593884,63476.60476016998,8,7934.575595021248,1.0,['97816814b1c0be0c48cc91f41ac8af4ccee1f36fa7c136bffd3849d87fdf72b3b120baa001275c44be57810a8b4e08778db1e16b21813c5ef86e7a64d0cafd39'],3947.0,221.0,2.0,6.0,17.85972850678733,4.0,2243.0,66.84190524448948,34.0,1.0,18002.0,10.0,340.0,24.0,13.0,309.0,31.0,708.0,7.0,2.0,1068.0,2879.0,0.0,0.27058525462376487,2.0,5.0,278.0,88503.0,1193.7782805429865,25346.0,1355.0,244.0,7.0,1901.0,24.0,13.0,2222.0,31.0,4641.0,7.0,18.705535055350552,0.05346011204923854,5.0,25341.0,0.9998027302138405
59a1cb4f7da9250dca1a88feda8b43abb9934a29366b6f11c45711905530098125e1262596e3cf54ca7b990447b628dc6bc5975ecf381c14f0c548c3f82061b7,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,2,0,6,0.028842038121716696,0.0073661804199218,0.0001220703125,0.210017204284668,0.0021385437125205917,0.8364191055297842,7,0.11948844364711202,1.0,['034ab8df0be7a3dcc360fb116c7a00c64c62002e727cd61fba4c702c024d067957a78ddd4fe3238da52648f16ec7ce40c1fadf915d01631fc0c462740ba5b8cf'],146.0,12.0,1.0,1.0,12.166666666666666,6.0,42.0,86.3082191780822,26.0,2.0,1800.0,12.0,16.0,17.0,13.0,14.0,30.0,39.0,7.0,2.0,98.0,48.0,0.0,0.6712328767123288,1.0,1.0,307.0,6040.0,1050.0833333333333,453.0,129.0,134.0,16.0,46.0,21.0,12.0,39.0,31.0,84.0,7.0,3.511627906976744,0.2847682119205298,0.0,453.0,1.0
211322a88d90e23c4c7a7a664a730b197c3b1cc958d7c4438dce8c3f5f784179b63fb718955a2fb620ada465ce093129eb2708b7c7c9dddf7509a7d43c186963,1.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,2,0,117,52.984887900417796,0.2188973426818847,0.0001487731933593,5049.09077167511,182467.21257785807,7735.7936334609985,5,1547.1587266921997,3.0,"['5bb00f2f3056b01783d26a22d7a009f36155cd17787ea594a260f525d38a6dfe46052d8b2a194ea274b2b4df423cfcff2dadcddb159aac57a28b49fe38212d92', '632bb699e6c42dec2b851c43663bc610509d010961fbe3db71893d6cfa694043fe3e308f9adee9b4ec8b01be9809ea94a090c21a392e236ca854d2507ca72464', 'be61357ce873b690020a46b0065576157f4692dc6e7e249eb9e09b26081c385b42d3ca5e2e073406fced562ff5af418b12d311636be1c890c5925a39b9a707ca']",136.0,11.0,3.0,3.0,12.363636363636363,2.0,98.0,25.448529411764707,18.5,1.0,162.0,21.0,15.0,16.0,16.0,22.0,22.0,29.0,7.0,2.0,110.0,26.0,0.0,0.8088235294117647,3.0,3.0,34.0,2687.0,314.6363636363636,725.0,19.0,124.0,10.0,183.0,17.0,27.0,38.0,31.0,139.0,7.0,38.1578947368421,0.02620689655172414,3.0,722.0,0.9958620689655172
58ea134b06ee1c6be583c2d2eaf0808369c6680c2c61e926086a033a4960b7c02f2824358bcee084851e8116f7811d85fc9967fccfcf90da1a6bd9aa0234401e,12.8125,12.466792857142853,20.06,9.14,11.795,102.5,1.445411499554694,1.2483385386756496,3,0,52,1.038246447865556,0.1105222702026367,6.771087646484375e-05,39.33957862854004,10.244202186060605,212.84052181243896,8,26.60506522655487,1.0,['d608b81862346cc66bf671b633df774a58556fdc1d4cc96f0dde442358c0ef50527d2f148c102a6fa1a4561bc287c87f5e3a4863f69df0fd09278596a45e31c6'],54.0,42.0,1.0,1.0,1.2857142857142858,1.0,4.0,64.37037037037037,26.0,1.0,576.0,11.0,9.0,9.0,27.0,8.0,23.0,15.0,7.0,2.0,18.0,36.0,0.0,0.3333333333333333,1.0,1.0,26.0,919.0,82.76190476190476,2032.0,282.0,196.0,17.0,378.0,21.0,17.0,108.0,31.0,398.0,7.0,7.205673758865248,0.13877952755905512,4.0,2028.0,0.9980314960629921
dbc90e230f9fc111f21cc17b90cccc534111dff5e70d2d3b4c53936a67943283ab087172bbed08ba3dad6f99cf63f3ede27ebb560aeb2e94e15d3115e96da468,17.61375,8.726941071428575,20.78,11.86,18.795,140.91,-1.131494803123255,1.044446089527158,1,0,0,0.0,0.0,0.0,0.0,,0.0,0,0.0,1.0,['16a7aec4e52c4e7626a2bad93d93a09892b0b7571fc8f810f30f852f2a82e6c301956713396791470d65102935a0a52df3d0a8728f0907893931e34e87af86d1'],336.0,57.0,3.0,4.0,5.894736842105263,1.0,61.0,95.41666666666667,48.0,2.0,1044.0,10.0,42.0,15.0,19.0,21.0,31.0,60.0,7.0,2.0,135.0,201.0,0.0,0.4017857142857143,1.0,2.0,77.0,8521.0,562.4561403508771,541.0,21.0,146.0,8.0,153.0,19.0,7.0,55.0,29.0,89.0,7.0,25.761904761904763,0.038817005545286505,1.0,540.0,0.9981515711645101
7c150814c12d0d28ab44ccf07d84ba3241b29876514ecbe75256a0070969a2171b210b765802ffc77f012c0d6cf995070349cefbc095841a422c575897a5ecd5,32.90625,60.21976964285715,46.57,22.4,32.095,263.25,0.5664200060540422,2.743623736111995,3,0,53,22.15416213163395,0.1051101684570312,0.000213623046875,1872.929585456848,36176.206744564224,2148.953726768493,8,268.61921584606165,2.0,"['b24107ac8529c744c5d5e8b75e39b125d83a81d510db18e45267404083214de1a90af33225dad299bec102ee8eaf3047c3483b948078a1d650989f10d508e609', '3651e0274012df5b5936a92107d4f1c5171fc5f5fa0e661e5df9cc33807f887ac9c0161df6ad77e88df33ff85cefe75d7c3d8fcfa67e73ddd192cb208ea917d5']",824.0,43.0,1.0,2.0,19.162790697674417,2.0,227.0,29.03276699029126,20.0,1.0,331.0,18.0,194.0,20.0,27.0,51.0,31.0,136.0,7.0,2.0,391.0,433.0,0.0,0.47451456310679613,1.0,1.0,74.0,5336.0,556.3488372093024,1915.0,224.0,149.0,15.0,334.0,17.0,12.0,356.0,31.0,543.0,7.0,8.549107142857142,0.11697127937336814,547.0,1368.0,0.7143603133159269
b3865189205c70ad43be0dd6395a4105a30d4747869a2516213e5e43bf9bdcde95d2fe1c19035a0c35dc651a18d3da2a9cb09866b6d4868f74677d93593285d3,29.177500000000002,72.69776428571429,48.42,25.0,25.0,233.42000000000002,2.1157324130839896,3.0145017060393724,1,0,29,5.29800573348999,0.0234360694885253,0.0012454986572265,179.72677612304688,698.4999827932779,264.9002866744995,5,52.980057334899904,1.0,['ce6e2443907844d0384c2db24418f887db6e48b458d22e094535fa9bd825e7989f3205eff734bf99d4d589844503aeafc8bd5e7f67af501beb248e01a44f383b'],86.0,12.0,1.0,3.0,7.166666666666667,1.5,28.0,38.7093023255814,25.5,1.0,232.0,10.0,11.0,17.0,20.0,7.0,29.0,18.0,7.0,2.0,63.0,23.0,0.0,0.7325581395348837,1.0,3.0,75.0,969.0,277.4166666666667,1531.0,19.0,244.0,17.0,480.0,19.0,16.0,86.0,31.0,240.0,7.0,80.57894736842105,0.012410189418680601,0.0,1531.0,1.0
bb9d8e251565ef40fbb8278b4ccf1fc7a02c7b8467e761e519161f28af1882cd5944a664242ac3cf5d5acd19c5acb8788037fec7dd4dff6f306aac93a2337897,73.2475,445.8398785714286,104.87,42.99,78.125,585.98,-0.09746615327502584,7.4652518257208555,2,0,209,35.719902311877455,0.1326332092285156,7.62939453125e-05,4265.075524330139,66451.19781270516,35398.42319107056,8,4424.80289888382,1.0,['07f0a683fb6ce87744605e4916876e32787a621dc16b942c90ec8366277783ccdc6baef3ac28edd44f301056bedf72af0f63f1d77236165d0149e957a4349de8'],423.0,74.0,1.0,4.0,5.716216216216216,1.0,69.0,165.55791962174942,61.0,1.0,2318.0,13.0,51.0,18.0,4.0,35.0,31.0,77.0,7.0,2.0,282.0,141.0,0.0,0.6666666666666666,1.0,4.0,73.0,16486.0,946.3648648648649,1904.0,118.0,228.0,6.0,219.0,24.0,1.0,167.0,31.0,309.0,7.0,16.135593220338983,0.06197478991596639,8.0,1896.0,0.9957983193277311
7f427eb7118a37c2a417925aadfbac5cd4f0f355468a415eb2687757fd2652019093f5e778f53e1e4825fa092d04b0e9d1979be5d0886b4fe8fc0e9ef1535bcf,215.81,,215.81,215.81,215.81,215.81,,,5,1,6,0.31720011574881424,0.0178480148315429,0.000166893005371,2.1477518081665044,0.6516316473161649,2.2204008102416997,1,2.2204008102416997,1.0,['70ff8a7cd3f5a0b085eaa4c89717d541f1a0eefc7f9f9e96eff1d39a04b7212f68167f599b648b6647175ed064ded5777fd9c1c4f300574176baad2678216cd0'],328.0,268.0,0.0,0.0,1.2238805970149254,1.0,7.0,218.35670731707316,65.0,2.0,2682.0,13.0,59.0,10.0,23.0,91.0,5.0,91.0,5.0,3.0,320.0,1.0,7.0,0.975609756097561,0.0,0.0,82.5,2682.0,267.2425373134328,148.0,24.0,6.0,15.0,72.0,13.0,16.0,56.0,6.0,72.0,5.0,6.166666666666667,0.16216216216216217,2.0,146.0,0.9864864864864865
74bfc335272a85880d31f93df89e4b1540605ae25410b3eae75091500f85a46a96420c884fffde95050df623e0fbdc67b639a7d636e62d25c975336a861f3ae2,11.1125,14.497792857142853,19.45,9.0,9.0,88.9,1.9294049371471775,1.346188733849328,5,0,146,8.512330609698628,0.03597879409790035,0.0001029968261718,657.4711093902587,2755.399969649208,2928.241729736328,8,366.030216217041,1.0,['679d460609e048f9fd48a168a97922a3f0fdbb82c97c9a2a7f17b2a405958c537b87f1a56e617bc05325648051c83e93756a0d00ea8cdabee485148ad65ab697'],70.0,26.0,1.0,3.0,2.6923076923076925,1.0,12.0,187.85714285714286,38.5,1.0,2084.0,16.0,8.0,17.0,1.0,9.0,24.0,16.0,7.0,2.0,49.0,21.0,0.0,0.7,1.0,3.0,82.0,5197.0,505.7692307692308,508.0,22.0,133.0,10.0,64.0,19.0,14.0,70.0,31.0,93.0,7.0,23.09090909090909,0.04330708661417323,2.0,506.0,0.9960629921259843
4943dea083e36f98d309b30e88ffe57a1974d56848b443d2aa37238bbe76f0859e0a4e7dbac77aeddde111ecf0680a3916ce358f66d27558290e3a9e777f7b7c,103.9375,3.0483928571428627,108.2,103.0,103.35,831.5,2.682218543174631,0.6172917520450584,1,0,270,122.8182295931542,0.1548480987548828,9.1552734375e-05,22703.70243930817,1247987.4896465533,135468.50724124908,8,16933.563405156136,2.0,"['91e293ef54ecb54a724e9494c4881f7e84ccd07556e038328e81a4c4438a79f9ade55efeb2467de6347c61532cc85312715adfc94f59edbb941a06fbe4ccee71', 'dbe89f963e76783264dae01501cbb8e780ac8724dbc54d38c76b9cfea6b5140328c02a2d2f39035b4ccc44d1b171be17c7f58a3d9d9b63f89f8bd0d5520c42dc']",999.0,75.0,1.0,3.0,13.32,3.0,160.0,74.32232232232232,32.0,1.0,2339.0,9.0,94.0,24.0,6.0,45.0,31.0,174.0,7.0,2.0,695.0,304.0,0.0,0.6956956956956957,1.0,3.0,157.0,11018.0,989.9733333333334,1811.0,216.0,229.0,10.0,264.0,24.0,26.0,107.0,31.0,335.0,7.0,8.38425925925926,0.11927112092766427,118.0,1693.0,0.9348426283821093
ea07c8c6e6baf39f6631f9247ff32f0028c9961a59186b7a3746877f39b5ef78f894cd81ab3fea3e3b69422977240d01545c5cb822b6af6b27a696af7758eeee,118.7,0.0,118.7,118.7,118.7,949.6,0.0,0.0,4,0,456,69.11254998254483,0.2803792953491211,7.43865966796875e-05,18323.148389816284,393293.94810431346,123780.5770187378,8,15472.572127342224,1.0,['4d5c3cc6bd3fbe07e445b5f8acccd8e552d6c9d2663d830f30b08212e263095a6fc263bb9b0a5173fdb4c3c0a79c4ebddadb2d6dcecfe372ca166386d0c4b680'],1123.0,275.0,4.0,12.0,4.083636363636364,1.0,211.0,76.19857524487979,40.0,1.0,2611.0,11.0,128.0,19.0,20.0,60.0,31.0,227.0,7.0,2.0,522.0,601.0,0.0,0.46482635796972394,2.0,7.0,48.0,11383.0,311.16727272727275,2522.0,591.0,242.0,10.0,297.0,22.0,11.0,126.0,31.0,421.0,7.0,4.267343485617597,0.23433782712133228,20.0,2502.0,0.9920697858842189
633c243ae555d8c137960382c2e36cd5a29705725e57373305a32c9d4db52dca1949ec4f998b937c3d461589f8a352965fc0da39a83a176074a98661f6b72bee,70.0,0.0,70.0,70.0,70.0,560.0,0.0,0.0,1,0,155,34.07373678215726,0.1693716049194336,7.43865966796875e-05,2420.2009925842285,33833.32293631835,23408.65716934204,8,2926.082146167755,1.0,['d4be44c4364a6ca5894a981248ff1920fd46cc50e599fd2b67b6a379b7bff443c10009f293e861127846a0d4d624ab62a1d194ac777592d8160fa9e0de895979'],372.0,48.0,3.0,5.0,7.75,1.5,122.0,130.13440860215053,37.5,1.0,3605.0,12.0,47.0,20.0,30.0,21.0,31.0,63.0,7.0,2.0,198.0,174.0,0.0,0.532258064516129,3.0,5.0,213.5,8153.0,1008.5416666666666,1770.0,73.0,244.0,17.0,441.0,21.0,9.0,92.0,31.0,282.0,7.0,24.246575342465754,0.04124293785310734,0.0,1770.0,1.0
a3d314852646c7b470309418d4b994658604638300b4cfff91815a3ce700a5c0160fd35da8c78208aa098318742ec049d57fe01613e800b3f9cb3b86b4d84bce,5.41,0.8643428571428569,7.06,4.8,4.9,43.28,1.3824764291091962,0.3286987331019958,1,0,274,71.19972082511666,0.1823577880859375,7.43865966796875e-05,8615.254099845886,312102.4880227238,103595.59380054474,8,12949.449225068092,1.0,['3f6da7259798231b8c9b927c36c68aaee61fccc5f10e42be254d0a0521486aeb27f45163dcc14eafad65866426d85cb97fa9b909e9e5ac3e8c0f3ee7f7418188'],565.0,116.0,4.0,9.0,4.870689655172414,1.0,99.0,42.36814159292035,25.0,1.0,1596.0,8.0,56.0,20.0,13.0,32.0,31.0,98.0,7.0,2.0,199.0,366.0,0.0,0.35221238938053095,4.0,7.0,53.5,4109.0,206.36206896551724,950.0,215.0,205.0,10.0,118.0,21.0,2.0,80.0,31.0,168.0,7.0,4.4186046511627906,0.22631578947368422,7.0,943.0,0.9926315789473684
2597fe201b6b9c2dfe3613b2407be2b338040327939365663456bd105d711a46778325c2290fd004050a78448ee2c1969d9ec2c121ff072fc120a647c7b12876,13.485,0.05289999999999978,13.6,13.14,13.6,53.94,-1.9999999999999887,0.11499999999999976,1,0,14,0.09347070058186846,0.0177621841430664,0.0007972717285156,0.7232885360717773,0.03925853319753862,1.402060508728027,1,1.402060508728027,1.0,['1335198e3dc5eba156eb17afe651fc6f8a3197b9fe451f03bc51a9cbf58cdceadd67dff3700a8226b991efbd65472ce8eb3776c9cd12368c1494aeddb4208e40'],67.0,18.0,1.0,1.0,3.7222222222222223,2.5,11.0,168.26865671641792,73.0,5.0,1628.0,10.0,12.0,14.0,14.0,7.0,25.0,15.0,7.0,1.0,67.0,0.0,0.0,1.0,1.0,1.0,245.0,2574.0,626.3333333333334,216.0,21.0,76.0,17.0,41.0,16.0,9.0,47.0,31.0,58.0,7.0,10.285714285714286,0.09722222222222222,0.0,216.0,1.0
01b8fe0382e40e760419fcab839c7a505503d85fd6b4c274696b8a21263afd843479a2826dca8d95e657bd5e900a73446e74e164e10aea02a0ec7b1c45ca6f12,40.5225,6.598935714285713,45.93,39.0,39.150000000000006,324.18,1.7604535658152574,0.9082218695262264,2,0,62,5.08446031003385,0.0551414489746093,7.915496826171875e-05,258.84041500091547,676.2657220953,564.3750944137573,3,188.12503147125244,2.0,"['0ebd4f5b4e1ed085622302efb065ff7bef26e22b53c76d7ec05789c6fa7ce6df841c7c7f7a79f97ee23499bcbd31b1a45c32f20aff5761a60d4cfe9fb71e6da9', '69a473db0cc87d3514d33c7182101ed03f72aeceed252bfaed576bdb7ccf27776106e6c7bd0a0e5a7e6252d3e463a8015c7ab76111bd1417fea0e2c681a05100']",227.0,32.0,1.0,4.0,7.09375,1.0,147.0,70.15859030837004,31.0,2.0,1177.0,11.0,26.0,17.0,11.0,18.0,31.0,40.0,7.0,2.0,92.0,135.0,0.0,0.4052863436123348,1.0,2.0,107.0,7587.0,497.68749999999994,760.0,47.0,178.0,14.0,81.0,17.0,9.0,57.0,31.0,156.0,7.0,16.170212765957448,0.06184210526315789,3.0,757.0,0.9960526315789474
67290db93fca6efd6322cb94d6ec4a42db89d0b4652e8b66b89e47f55eeedc8cdc239d879a3fb469ce7b4ac2b3b2f36f93e6c96d5a885f7990a6ee6b9242aa92,25.749999999999996,530.9845599999998,69.71,6.42,21.064999999999998,154.49999999999997,1.7780193565815525,9.407307088995587,1,0,2,0.006402969360351514,0.0017681121826171,0.0014066696166992,0.0239553451538086,7.197951678487433e-05,0.0448207855224606,4,0.01120519638061515,1.0,['a06d2c5972051cc3f10d94391860798f26c1bebea28e9d583c5196dab327499fd188b45b9d7e6edd6fe45ad59abe72e7aa08eb5ecd3b136cc1881bde4304ba02'],185.0,28.0,1.0,3.0,6.607142857142857,2.0,55.0,242.51891891891893,105.0,2.0,1800.0,10.0,23.0,17.0,9.0,17.0,31.0,36.0,7.0,2.0,120.0,65.0,0.0,0.6486486486486487,1.0,3.0,232.0,21048.0,1602.357142857143,447.0,23.0,62.0,8.0,238.0,16.0,1.0,240.0,31.0,273.0,7.0,19.434782608695652,0.05145413870246085,115.0,332.0,0.7427293064876958
72acedce4cf85535d013bceebf2a939bdb572d4156900961f555a150e9810ddbdfed4425e98f9017de4ae9287abd4200c0d9f82e7d7ea47580f4f6023546f52c,17.56875,135.32518392857145,44.42,11.0,11.2,140.55,2.1821404590307583,4.112863721431994,1,0,50,0.6702375135559967,0.03330469131469725,7.43865966796875e-05,28.20826530456543,8.39415248350124,92.49277687072754,8,11.561597108840942,2.0,"['d337be7d2fb53fe9fc828ecfb7d87759a2337e53153c514698940acdf656c07f6ed583fb18b6fea732cf484e902bd2d2f4b0f7079ba49f9766cf3789cea3e2e1', '86a85951e024269e4f75f164394945ea8d763506906bde892963deefa5780ac135aedd7d17ed7fc2645a113aa57f2aca7d74f0344f87b3c2161a22b68bd23a46']",611.0,40.0,1.0,1.0,15.275,2.0,214.0,113.1734860883797,37.0,1.0,3190.0,9.0,61.0,19.0,14.0,40.0,31.0,96.0,7.0,2.0,387.0,224.0,0.0,0.6333878887070377,1.0,1.0,52.0,36484.0,1728.725,322.0,45.0,110.0,10.0,47.0,19.0,10.0,42.0,30.0,54.0,7.0,7.155555555555556,0.13975155279503104,0.0,322.0,1.0
